,ages,list_price,num_reviews,piece_count,play_star_rating,prod_desc,prod_id,review_difficulty,set_name,star_rating,theme_name,val_star_rating,country,height,width,length
5509,7-12,41.88,13.0,278.0,4.9,6,75204.0,Easy,Sandspeeder™,4.5,Star Wars™,4.2,DN,2,5,6
5510,7-12,30.0,27.0,149.0,4.3,9,75173.0,Easy,Luke's Landspeeder™,4.5,Star Wars™,4.3,DN,1,4,7
5511,7-12,30.0,38.0,282.0,4.5,9,75183.0,Easy,Darth Vader™ Transformation,4.7,Star Wars™,4.7,DN,3,6,8
5512,7-12,30.0,32.0,208.0,4.4,7,75169.0,Easy,Duel on Naboo™,4.4,Star Wars™,4.4,DN,5,7,4
5513,6-12,24.0,3.0,188.0,4.0,9,75196.0,Easy,A-Wing™ vs. TIE Silencer™ Microfighters,4.3,Star Wars™,4.0,DN,1,3,3
5514,6-12,15.6,14.0,97.0,4.2,8,75198.0,Easy,Tatooine™ Battle Pack,4.1,Star Wars™,4.1,DN,2,2,3
5515,6-12,12.0,9.0,92.0,4.7,8,75193.0,Easy,Millennium Falcon™ Microfighter,4.7,Star Wars™,4.7,DN,1,3,3
5516,14+,215.88,1.0,1966.0,5.0,6,75181.0,Very Challenging,Y-Wing Starfighter™,5.0,Star Wars™,5.0,DN,2,11,24
5517,16+,839.88,197.0,7541.0,4.0,9,75192.0,Challenging,Millennium Falcon™,4.8,Star Wars™,4.4,DN,8,22,33
5518,6-12,15.6,25.0,117.0,4.3,9,75166.0,Very Easy,First Order Transport Speeder Battle Pack,4.6,Star Wars™,4.3,DN,1,2,4
5519,16+,311.88,143.0,2704.0,4.2,7,42056.0,Challenging,Porsche 911 GT3 RS,4.7,Technic,4.3,DN,6,9,22
5520,11-16,251.88,45.0,1862.0,3.7,11,42070.0,Challenging,6x6 All Terrain Tow Truck,3.5,Technic,2.9,DN,20,14,24
5521,12-16,239.88,75.0,3929.0,3.9,6,42055.0,Challenging,Bucket Wheel Excavator,4.6,Technic,4.6,DN,16,11,28
5522,11-16,167.88,22.0,2595.0,4.5,10,42078.0,Average,Mack Anthem,4.7,Technic,4.7,DN,10,7,32
5523,11-16,131.88,19.0,2382.0,4.5,7,42069.0,Average,Extreme Adventure,4.9,Technic,4.7,DN,11,9,17
5524,10-16,119.88,7.0,1151.0,4.0,11,42066.0,Challenging,Air Race Jet,4.9,Technic,4.7,DN,9,14,22
5525,10-16,107.88,8.0,1005.0,4.1,10,42077.0,Average,Rally Car,4.4,Technic,4.1,DN,9,8,16
5526,10-16,95.88,14.0,1327.0,4.6,7,42064.0,Challenging,Ocean Explorer,4.6,Technic,4.8,DN,7,9,22
5527,10-16,95.88,12.0,1098.0,4.0,5,42068.0,Average,Airport Rescue Vehicle,4.8,Technic,4.6,DN,16,5,17
5528,9-16,83.88,28.0,370.0,4.6,10,42065.0,Easy,RC Tracked Racer,4.5,Technic,4.2,DN,3,6,8
5529,9-16,77.88,5.0,1020.0,3.8,10,42076.0,Average,Hovercraft,4.2,Technic,4.2,DN,7,6,15
5530,10-16,53.88,12.0,603.0,4.2,7,42063.0,Average,BMW R 1200 GS Adventure,4.7,Technic,4.4,DN,7,3,13
5531,8-14,53.88,8.0,631.0,4.7,9,42062.0,Easy,Container Yard,4.8,Technic,4.3,DN,4,2,11
5532,9-16,41.88,1.0,513.0,5.0,8,42075.0,Easy,First Responder,5.0,Technic,4.0,DN,7,4,10
5533,9-16,36.0,57.0,10.0,4.6,11,8293.0,Easy,Power Functions Motor Set,4.5,Power Functions,3.9,DN,1,1,9
5534,8-14,32.4,5.0,330.0,4.0,11,42074.0,Average,Racing Yacht,4.8,Technic,4.2,DN,11,3,14
5535,8-14,24.0,10.0,365.0,4.6,5,42060.0,Easy,Roadwork Crew,4.8,Technic,4.6,DN,3,2,10
5536,7-14,21.6,1.0,135.0,5.0,10,42072.0,0.16760459995106436,WHACK!,5.0,Technic,5.0,DN,2,3,6
5537,7-14,21.6,2.0,139.0,4.5,10,42073.0,Easy,BASH!,4.0,Technic,3.5,DN,2,3,6
5538,7-14,21.6,7.0,142.0,4.4,12,42059.0,Easy,Stunt Truck,4.7,Technic,4.6,DN,3,3,7
5539,7-14,21.6,2.0,140.0,4.5,11,42058.0,Easy,Stunt Bike,4.0,Technic,4.0,DN,2,2,7
5540,8-14,15.6,9.0,199.0,4.3,8,42057.0,Easy,Ultralight Helicopter,4.7,Technic,4.8,DN,4,7,9
5541,8-14,15.6,2.0,171.0,5.0,6,42071.0,Challenging,Dozer Compactor,5.0,Technic,5.0,DN,3,4,7
5542,7-14,12.0,2.0,176.0,4.5,9,42084.0,Easy,Hook Loader,4.5,Technic,4.5,DN,3,2,5
5543,14+,275.88,19.0,3444.0,4.9,6,70922.0,Challenging,The Joker™ Manor,5.0,THE LEGO® BATMAN MOVIE,4.9,DN,21,25,10
5544,12-16,167.88,20.0,1628.0,3.5,6,70912.0,Average,Arkham Asylum,3.8,THE LEGO® BATMAN MOVIE,3.3,DN,11,18,9
5545,10-16,131.88,18.0,1456.0,4.6,9,70917.0,Average,The Ultimate Batmobile,4.6,THE LEGO® BATMAN MOVIE,4.6,DN,4,6,14
5546,8-14,107.88,23.0,1047.0,4.7,7,70909.0,Average,Batcave Break-in,4.7,THE LEGO® BATMAN MOVIE,4.3,DN,8,4,7
5547,9-14,95.88,4.0,1053.0,4.0,9,70916.0,Average,The Batwing,4.0,THE LEGO® BATMAN MOVIE,3.8,DN,5,18,12
5548,8-14,65.88,20.0,581.0,4.6,13,70905.0,Average,The Batmobile,4.8,THE LEGO® BATMAN MOVIE,4.3,DN,3,5,11
5549,8-14,53.88,19.0,433.0,4.4,10,70906.0,Average,The Joker™ Notorious Lowrider,4.7,THE LEGO® BATMAN MOVIE,4.2,DN,2,3,9
5550,7-14,53.88,5.0,425.0,3.2,5,70921.0,Average,Harley Quinn™ Cannonball Attack,3.2,THE LEGO® BATMAN MOVIE,2.6,DN,4,3,7
5551,8-14,53.88,6.0,366.0,3.7,7,70914.0,Average,Bane™ Toxic Truck Attack,4.0,THE LEGO® BATMAN MOVIE,3.0,DN,4,3,6
5552,7-14,41.88,11.0,293.0,4.9,7,70920.0,Average,Egghead™ Mech Food Fight,4.7,THE LEGO® BATMAN MOVIE,4.6,DN,6,7,5
5553,7-14,41.88,2.0,156.0,4.5,11,71264.0,Easy,THE LEGO® BATMAN MOVIE Story Pack,4.5,DIMENSIONS™,3.5,DN,1,2,1
5554,8-14,36.0,24.0,305.0,4.5,10,70911.0,Easy,The Penguin™ Arctic Roller,4.8,THE LEGO® BATMAN MOVIE,4.4,DN,2,2,8
5555,7-14,36.0,18.0,254.0,4.2,9,70903.0,Easy,The Riddler™ Riddle Racer,4.2,THE LEGO® BATMAN MOVIE,4.4,DN,1,2,0.1846505179022918
5556,7-14,36.0,5.0,267.0,3.6,6,70919.0,Easy,The Justice League™ Anniversary Party,3.2,THE LEGO® BATMAN MOVIE,3.4,DN,4,9,5
5557,7-14,27.6,2.0,198.0,4.0,8,70918.0,0.16760459995106436,The Bat-Dune Buggy,4.5,THE LEGO® BATMAN MOVIE,4.0,DN,2,3,4
5558,7-14,27.6,8.0,204.0,4.1,10,70910.0,Average,Scarecrow™ Special Delivery,4.4,THE LEGO® BATMAN MOVIE,4.1,DN,3,1,4
5559,7-14,27.6,19.0,201.0,4.1,9,70901.0,Easy,Mr. Freeze™ Ice Attack,4.6,THE LEGO® BATMAN MOVIE,4.4,DN,2,5,1
5560,6-12,15.6,7.0,141.0,4.0,10,70913.0,Easy,Scarecrow™ Fearful Face-off,4.1,THE LEGO® BATMAN MOVIE,4.4,DN,3,1,5
5561,6-12,15.6,18.0,124.0,4.5,6,70900.0,Easy,The Joker™ Balloon Escape,4.7,THE LEGO® BATMAN MOVIE,4.6,DN,4,3,1
5562,7-14,15.48,1.0,57.0,5.0,12,71344.0,Average,Excalibur Batman™ Fun Pack,5.0,DIMENSIONS™,5.0,DN,3,1,2
5563,5+,3.6,13.0,8.0,4.3,13,71020.0,Very Easy,THE LEGO® BATMAN MOVIE Series 2,4.8,Minifigures,4.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5564,8-14,89.88,9.0,643.0,4.4,7,70923.0,Average,The Bat-Space Shuttle,4.8,THE LEGO® BATMAN MOVIE,3.5,DN,4,7,11
5565,16+,311.88,88.0,4867.0,4.8,9,70620.0,Challenging,NINJAGO® City,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,DN,24,12,16
5566,9-14,179.88,52.0,2295.0,4.7,7,70618.0,Challenging,Destiny's Bounty,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,DN,17,6,21
5567,9-14,107.88,15.0,1403.0,4.5,6,70617.0,Average,Temple of The Ultimate Ultimate Weapon,4.8,THE LEGO® NINJAGO® MOVIE™,4.8,DN,19,14,11
5568,9-14,89.88,9.0,830.0,4.6,8,70656.0,Average,"garmadon, Garmadon, GARMADON!",4.9,THE LEGO® NINJAGO® MOVIE™,4.8,DN,9,10,14
5569,9-14,89.88,6.0,914.0,4.8,9,70616.0,Average,Ice Tank,4.8,THE LEGO® NINJAGO® MOVIE™,4.7,DN,8,9,12
5570,9-14,89.88,11.0,1202.0,4.7,9,70632.0,Average,Quake Mech,4.5,THE LEGO® NINJAGO® MOVIE™,4.4,DN,12,11,6
5571,9-14,77.88,19.0,944.0,3.6,11,70615.0,Average,Fire Mech,4.2,THE LEGO® NINJAGO® MOVIE™,4.6,DN,14,8,4
5572,8-14,65.88,8.0,747.0,4.3,7,70613.0,Average,Garma Mecha Man,4.5,THE LEGO® NINJAGO® MOVIE™,4.5,DN,11,9,5
5573,9-14,65.88,8.0,876.0,4.7,8,70614.0,Average,Lightning Jet,5.0,THE LEGO® NINJAGO® MOVIE™,4.6,DN,7,11,17
5574,8-14,53.88,7.0,521.0,4.7,8,70631.0,Average,Garmadon's Volcano Lair,4.3,THE LEGO® NINJAGO® MOVIE™,5.0,DN,10,12,6
5575,8-14,53.88,29.0,544.0,4.6,9,70612.0,Average,Green Ninja Mech Dragon,4.7,THE LEGO® NINJAGO® MOVIE™,4.5,DN,5,4,23
5576,8-14,41.88,21.0,494.0,4.6,12,70611.0,Average,Water Strider,4.5,THE LEGO® NINJAGO® MOVIE™,4.8,DN,7,11,11
5577,7-14,30.0,10.0,312.0,3.5,9,70608.0,Easy,Master Falls,4.0,THE LEGO® NINJAGO® MOVIE™,3.6,DN,6,8,5
5578,8-14,30.0,7.0,341.0,4.2,9,70610.0,Average,Flying Jelly Sub,4.6,THE LEGO® NINJAGO® MOVIE™,4.6,DN,8,5,5
5579,7-14,30.0,6.0,341.0,4.4,9,70609.0,Easy,Manta Ray Bomber,4.3,THE LEGO® NINJAGO® MOVIE™,4.2,DN,4,12,9
5580,7-14,21.6,8.0,217.0,4.1,8,70629.0,Easy,Piranha Attack,3.6,THE LEGO® NINJAGO® MOVIE™,4.1,DN,6,3,4
5581,7-14,21.6,18.0,233.0,4.6,9,70607.0,Easy,NINJAGO® City Chase,4.6,THE LEGO® NINJAGO® MOVIE™,4.5,DN,2,1,2
5582,6-14,12.0,1.0,48.0,5.0,7,70628.0,Very Easy,Lloyd - Spinjitzu Master,5.0,THE LEGO® NINJAGO® MOVIE™,5.0,DN,5,3,1
5583,6-14,12.0,11.0,109.0,4.5,8,70606.0,Easy,Spinjitzu Training,4.7,THE LEGO® NINJAGO® MOVIE™,4.8,DN,3,1,1
5584,12+,121.9878,23.0,1032.0,3.6,9,21030.0,Average,United States Capitol Building,4.6,Architecture,4.3,ES,6,17,5
5585,12+,97.5878,14.0,744.0,3.2,9,21035.0,Challenging,Solomon R. Guggenheim Museum®,4.6,Architecture,4.1,ES,4,7,5
5586,12+,81.72779999999999,7.0,597.0,3.7,8,21039.0,Average,Shanghai,4.9,Architecture,4.4,ES,9,11,2
5587,12+,67.0878,37.0,598.0,3.7,10,21028.0,Average,New York City,4.2,Architecture,4.1,ES,10,9,1
5588,12+,60.9878,24.0,780.0,4.4,6,21029.0,Average,Buckingham Palace,4.7,Architecture,4.3,ES,3,7,7
5589,12+,54.8878,23.0,468.0,3.6,8,21034.0,Average,London,4.7,Architecture,4.1,ES,5,11,3
5590,12+,54.8878,11.0,444.0,3.6,8,21033.0,Average,Chicago,4.8,Architecture,4.5,ES,7,8,1
5591,12+,48.7878,14.0,386.0,4.1,8,21036.0,Average,Arc de Triomphe,4.4,Architecture,3.6,ES,4,5,3
5592,12+,42.6878,53.0,321.0,3.2,10,21019.0,Average,The Eiffel Tower,4.6,Architecture,4.4,ES,12,4,4
5593,12+,40.2478,7.0,361.0,4.2,8,21032.0,Easy,Sydney,4.6,Architecture,4.2,ES,8,9,2
5594,7-12,195.1878,63.0,847.0,3.8,6,17101.0,Average,BOOST Creative Toolbox,3.4,BOOST,3.5,ES,4,5,9
5595,10+,36.5878,14.0,708.0,4.5,7,41597.0,Average,Go Brick Me,4.6,BrickHeadz,4.9,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5596,10+,24.3878,1.0,234.0,3.0,9,41614.0,Easy,Owen & Blue,5.0,BrickHeadz,5.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5597,10+,24.3878,1.0,160.0,5.0,10,41613.0,Very Easy,Mr. Incredible & Frozone,5.0,BrickHeadz,5.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5598,10+,12.1878,1.0,149.0,2.0,12,41609.0,Very Easy,Chewbacca™,3.0,BrickHeadz,4.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5599,10+,12.1878,1.0,141.0,2.0,12,41608.0,Very Easy,Han Solo™,4.0,BrickHeadz,4.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5600,10+,12.1878,3.0,101.0,4.0,9,41604.0,Average,Iron Man MK50,4.7,BrickHeadz,4.5,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5601,10+,12.1878,2.0,105.0,3.0,9,41605.0,Easy,Thanos,5.0,BrickHeadz,5.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5602,10+,12.1878,1.0,113.0,5.0,8,41606.0,Easy,Star-Lord,5.0,BrickHeadz,5.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5603,10+,12.1878,1.0,136.0,4.337640663742107,11,41607.0,0.16760459995106436,Gamora,5.0,BrickHeadz,0.14639915178207324,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5604,10+,12.1878,4.0,126.0,2.0,9,40271.0,Easy,Easter Bunny,5.0,BrickHeadz,4.5,ES,0.1578174700269146,4,1
5605,10+,12.1878,5.0,143.0,4.6,7,41599.0,Easy,Wonder Woman™,5.0,BrickHeadz,5.0,ES,1,0.1864448250550526,0.1846505179022918
5606,10+,12.1878,3.0,122.0,2.7,11,41598.0,Very Easy,The Flash™,4.0,BrickHeadz,3.0,ES,1,0.1864448250550526,0.1846505179022918
5607,10+,12.1878,5.0,130.0,4.3,13,41603.0,Easy,Kylo Ren™,5.0,BrickHeadz,4.8,ES,1,0.1864448250550526,0.1846505179022918
5608,10+,12.1878,7.0,140.0,3.2,10,40270.0,Easy,Valentine's Bee,4.9,BrickHeadz,4.7,ES,0.1578174700269146,4,1
5609,10+,12.1878,3.0,119.0,4.5,11,41602.0,Easy,Rey,5.0,BrickHeadz,4.5,ES,1,0.1864448250550526,0.1846505179022918
5610,10+,12.1878,2.0,108.0,3.5,7,41601.0,Easy,Cyborg™,5.0,BrickHeadz,4.0,ES,1,0.1864448250550526,0.1846505179022918
5611,10+,12.1878,1.0,135.0,1.0,6,41600.0,Very Easy,Aquaman™,4.0,BrickHeadz,3.0,ES,1,0.1864448250550526,0.1846505179022918
5612,10+,24.3878,1.0,240.0,3.0,13,41611.0,Easy,Marty McFly & Doc Brown,5.0,BrickHeadz,5.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5613,10+,24.3878,16.82623813551358,209.0,4.337640663742107,11,41610.0,0.16760459995106436,Tactical Batman™ & Superman™,0.13212625397602154,BrickHeadz,0.14639915178207324,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5614,5-12,12.1878,2.0,87.0,4.5,8,60177.0,Easy,Airshow Jet,4.5,City,5.0,ES,2,5,7
5615,6-12,231.7878,35.0,888.0,4.7,10,60052.0,Average,Cargo Train,4.4,City,3.8,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5616,8-12,176.8878,1.0,1250.0,5.0,8,60162.0,Average,Jungle Air Drop Helicopter,5.0,City,4.0,ES,5,22,15
5617,6-12,158.58780000000004,45.0,610.0,4.4,10,60051.0,Average,High-speed Passenger Train,4.4,City,4.0,ES,4,1,30
5618,6-12,134.18779999999998,10.0,894.0,4.2,10,60141.0,Easy,Police Station,4.7,City,4.0,ES,9,14,14
5619,6-12,128.0878,3.0,792.0,3.3,9,60167.0,Average,Coast Guard Head Quarters,3.7,City,3.3,ES,8,3,16
5620,6-12,121.9878,16.0,919.0,4.5,11,60110.0,Average,Fire Station,4.6,City,4.6,ES,12,16,9
5621,8-12,121.9878,6.0,813.0,4.5,11,60161.0,Average,Jungle Exploration Site,4.3,City,4.0,ES,3,7,9
5622,7-12,121.9878,1.0,883.0,5.0,11,60188.0,0.16760459995106436,Mining Experts Site,5.0,City,5.0,ES,6,4,11
5623,6-12,109.7878,8.0,663.0,4.4,10,60174.0,Average,Mountain Police Headquarters,4.6,City,4.0,ES,2,6,7
5624,6-12,85.3878,4.0,740.0,5.0,8,60169.0,Average,Cargo Terminal,5.0,City,4.3,ES,3,2,15
5625,5-12,73.1878,9.0,561.0,3.9,7,60140.0,Easy,Bulldozer Break-in,3.3,City,3.6,ES,6,5,2
5626,7-12,60.9878,3.0,426.0,4.7,11,60160.0,Average,Jungle Mobile Lab,5.0,City,4.7,ES,4,2,7
5627,6-12,60.9878,8.0,415.0,4.4,11,60166.0,Challenging,Heavy-duty Rescue Helicopter,4.4,City,4.0,ES,5,3,15
5628,5-12,60.9878,2.0,303.0,4.5,9,60173.0,Average,Mountain Arrest,4.0,City,2.5,ES,5,3,9
5629,5-12,54.8878,16.82623813551358,387.0,4.337640663742107,9,60175.0,0.16760459995106436,Mountain River Heist,0.13212625397602154,City,0.14639915178207324,ES,3,8,7
5630,5-12,54.8878,1.0,294.0,4.0,10,60186.0,Average,Mining Heavy Driller,5.0,City,4.0,ES,2,3,9
5631,5-12,48.7878,10.0,169.0,4.3,9,60153.0,Very Easy,People pack – Fun at the beach,4.1,City,3.6,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5632,6-12,48.7878,10.0,374.0,3.9,10,60139.0,Easy,Mobile Command Center,4.0,City,3.3,ES,3,2,5
5633,5-12,48.7878,16.0,337.0,3.6,12,60154.0,Easy,Bus Station,3.3,City,2.7,ES,2,1,9
5634,5-12,36.5878,7.0,344.0,5.0,11,60182.0,Easy,Pickup & Caravan,5.0,City,5.0,ES,2,2,5
5635,5-12,36.5878,14.0,294.0,4.2,9,60138.0,Average,High-speed Chase,4.2,City,4.1,ES,4,10,12
5636,5-12,36.5878,2.0,347.0,4.5,8,60165.0,Very Easy,4 x 4 Response Unit,5.0,City,5.0,ES,4,2,4
5637,5-12,36.5878,8.0,257.0,4.2,7,60108.0,Average,Fire Response Unit,3.9,City,3.8,ES,3,3,12
5638,6-12,36.5878,5.0,378.0,4.8,10,60159.0,Easy,Jungle Halftrack Mission,4.8,City,4.6,ES,3,2,5
5639,5-12,36.5878,7.0,310.0,4.4,9,60183.0,Easy,Heavy Cargo Transport,4.7,City,4.7,ES,3,2,5
5640,5-12,36.5878,16.82623813551358,297.0,4.337640663742107,9,60172.0,0.16760459995106436,Dirt Road Pursuit,0.13212625397602154,City,0.14639915178207324,ES,3,3,5
5641,6-12,24.3878,4.0,192.0,5.0,10,60180.0,Average,Monster Truck,5.0,City,5.0,ES,4,3,5
5642,5-12,24.3878,35.0,249.0,4.6,5,60150.0,Easy,Pizza Van,4.9,City,4.8,ES,3,1,5
5643,5-12,24.3878,11.0,214.0,4.5,6,60107.0,Easy,Fire Ladder Truck,4.5,City,4.1,ES,3,1,7
5644,5-12,24.3878,47.0,8.0,4.2,10,7895.0,Very Easy,Switching Tracks,4.1,City,3.6,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5645,5-12,24.3878,12.0,239.0,4.7,6,60148.0,Easy,ATV Race Team,4.8,City,4.6,ES,2,2,5
5646,5-12,24.3878,8.0,144.0,4.4,9,60137.0,Easy,Tow Truck Trouble,4.3,City,4.0,ES,2,1,4
5647,5-12,24.3878,7.0,174.0,4.3,10,60181.0,Easy,Forest Tractor,4.4,City,4.2,ES,3,3,7
5648,5-12,24.3878,6.0,190.0,4.2,7,60179.0,Easy,Ambulance Helicopter,3.8,City,4.7,ES,3,3,11
5649,4-7,24.3878,16.82623813551358,115.0,4.337640663742107,8,10751.0,0.16760459995106436,Mountain Police Chase,0.13212625397602154,Juniors,0.14639915178207324,ES,3,3,4
5650,5-12,24.3878,3.0,141.0,4.3,11,60164.0,Easy,Sea Rescue Plane,4.3,City,4.7,ES,3,9,8
5651,6-12,24.3878,5.0,201.0,4.3,9,60158.0,Average,Jungle Cargo Helicopter,4.4,City,3.8,ES,3,7,9
5652,5-12,21.9478,89.0,24.0,2.9,6,7499.0,Easy,Flexible and Straight Tracks,2.5,City,2.2,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5653,5-12,18.2878,1.0,127.0,5.0,9,60185.0,Easy,Mining Power Splitter,5.0,City,5.0,ES,4,2,4
5654,5-12,18.2878,1.0,126.0,5.0,9,60176.0,Easy,Wild River Escape,5.0,City,4.0,ES,1,2,5
5655,5-12,14.6278,85.0,2.0,4.1,6,7280.0,Very Easy,Straight & Crossroad Plates,3.5,City,2.3,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5656,5-12,14.6278,40.0,2.0,4.1,5,7281.0,Very Easy,T-Junction & Curved Road Plates,3.9,City,2.8,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5657,5-12,12.1878,12.0,88.0,4.5,9,60157.0,Easy,Jungle Starter Set,4.9,City,4.6,ES,1,1,3
5658,5-12,12.1878,4.0,76.0,4.8,9,60163.0,Very Easy,Coast Guard Starter Set,5.0,City,4.5,ES,2,1,3
5659,4-7,12.1878,16.82623813551358,73.0,4.337640663742107,7,10750.0,0.16760459995106436,Road Repair Truck,0.13212625397602154,Juniors,0.14639915178207324,ES,2,1,7
5660,5-12,12.1878,2.0,88.0,4.337640663742107,8,60171.0,0.16760459995106436,Mountain Fugitives,5.0,City,0.14639915178207324,ES,1,1,2
5661,5-12,12.1878,2.0,82.0,4.5,8,60184.0,Very Easy,Mining Team,5.0,City,4.0,ES,1,1,2
5662,5-12,12.1878,1.0,78.0,4.0,10,60178.0,Easy,Speed Record Car,5.0,City,4.0,ES,2,3,8
5663,5-12,7.3078,2.0,37.0,4.5,9,60170.0,Very Easy,Off-Road Chase,4.5,City,5.0,ES,1,1,2
5664,5-12,7.3078,5.0,53.0,3.8,10,60156.0,Easy,Jungle Buggy,3.6,City,4.2,ES,1,1,3
5665,4-99,42.6878,2.0,900.0,3.5,7,10704.0,0.16760459995106436,Creative Box,4.5,Classic,4.5,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5666,4-99,36.5878,11.0,484.0,4.6,8,10696.0,Easy,LEGO® Medium Creative Brick Box,4.6,Classic,4.7,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5667,4-99,30.4878,2.0,502.0,5.0,7,10703.0,Average,Creative Builder Box,4.0,Classic,4.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5668,4-99,30.4878,16.82623813551358,442.0,4.337640663742107,10,10715.0,0.16760459995106436,Bricks on a Roll,0.13212625397602154,Classic,0.14639915178207324,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5669,4-99,24.3878,2.0,213.0,5.0,12,10713.0,Very Easy,Creative Suitcase,5.0,Classic,5.0,ES,10,11,2
5670,4-99,24.3878,8.0,303.0,4.8,7,10693.0,Easy,LEGO® Creative Supplement,4.9,Classic,4.9,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5671,4-99,18.2878,24.0,1.0,4.3,12,10701.0,Very Easy,Gray Baseplate,4.1,Classic,3.5,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5672,4-99,18.2878,7.0,221.0,4.3,10,10692.0,Easy,LEGO® Creative Bricks,4.1,Classic,4.3,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5673,4-99,10.9678,46.0,1.0,3.2,12,10700.0,Very Easy,Green Baseplate,2.6,Classic,2.5,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5674,4-99,10.9678,6.0,1.0,4.7,9,10714.0,Very Easy,Blue Baseplate,4.7,Classic,4.3,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5675,4-99,6.0878000000000005,8.0,78.0,4.6,9,10706.0,Very Easy,Blue Creativity Box,4.8,Classic,5.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5676,4-99,6.0878000000000005,5.0,66.0,4.5,9,10708.0,Easy,Green Creativity Box,4.8,Classic,4.5,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5677,4-99,6.0878000000000005,4.0,55.0,4.3,9,10707.0,Average,Red Creativity Box,4.5,Classic,4.3,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5678,4-99,6.0878000000000005,3.0,60.0,2.7,9,10709.0,Easy,Orange Creativity Box,4.7,Classic,5.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5679,4+,3.0378000000000003,180.0,1.0,4.0,3,630.0,Very Easy,Brick Separator,4.8,Classic,4.6,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5680,4-99,60.9878,4.0,790.0,5.0,11,10698.0,Easy,LEGO® Large Creative Brick Box,5.0,Classic,5.0,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5681,8-12,82.94779999999999,11.0,728.0,3.2,8,31069.0,Average,Modular Family Villa,3.4,Creator 3-in-1,3.2,ES,8,14,5
5682,9-14,79.28779999999998,23.0,792.0,4.7,9,31052.0,Average,Vacation Getaways,4.9,Creator 3-in-1,4.3,ES,3,3,14
5683,9-12,67.0878,14.0,670.0,4.2,11,31070.0,Average,Turbo Track Racer,4.5,Creator 3-in-1,4.3,ES,2,4,8
5684,8-12,48.7878,4.0,422.0,4.0,9,31081.0,Average,Modular Skate House,4.8,Creator 3-in-1,4.3,ES,6,9,5
5685,8-12,42.6878,10.0,386.0,3.2,8,31068.0,Average,Modular Modern Home,3.8,Creator 3-in-1,3.9,ES,6,5,3
5686,7-12,37.8078,12.0,285.0,4.3,9,31066.0,Easy,Space Shuttle Explorer,4.2,Creator 3-in-1,4.4,ES,3,7,10
5687,8-12,36.5878,5.0,379.0,4.0,10,31079.0,Easy,Sunshine Surfer Van,4.4,Creator 3-in-1,4.2,ES,3,3,9
5688,7-12,36.5878,2.0,374.0,4.0,10,31080.0,Easy,Modular Winter Vacation,3.5,Creator 3-in-1,4.0,ES,5,21,7
5689,7-12,30.4878,8.0,356.0,4.0,8,31067.0,Average,Modular Poolside Holiday,4.6,Creator 3-in-1,4.9,ES,4,7,5
5690,7-12,24.3878,9.0,205.0,4.5,8,31062.0,Average,Robo Explorer,4.8,Creator 3-in-1,4.3,ES,0.1578174700269146,0.1864448250550526,0.1846505179022918
5691,7-12,24.3878,1.0,200.0,5.0,10,31076.0,Average,Daredevil Stunt Plane,5.0,Creator 3-in-1,5.0,ES,3,6,5
5692,7-12,24.3878,1.0,225.0,5.0,10,31075.0,Easy,Outback Adventures,4.0,Creator 3-in-1,4.0,ES,3,3,5
